sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,verb_ZIPF
the man who likes the king sees the girls.,subjwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,m,5.17,4.59
the man who likes the king sees the ladies.,subjwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,m,5.17,4.59
the man who likes the king sees the boys.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,m,5.17,4.59
the man who likes the women sees the girl.,subjwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,5.35,4.59
the man who likes the women sees the queen.,subjwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.35,4.59
the man who likes the women sees the boy.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.59
the man who likes the women sees the king.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.59
the man who likes the women sees the girls.,subjwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,5.35,4.59
the man who likes the women sees the ladies.,subjwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.35,4.59
the man who likes the women sees the boys.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.59
the man who likes the women sees the kings.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.59
the man who likes the girls sees the woman.,subjwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,5.38,4.59
the man who likes the girls sees the queen.,subjwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.38,4.59
the man who likes the girls sees the boy.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.59
the man who likes the girls sees the king.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.59
the man who likes the girls sees the women.,subjwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,5.38,4.59
the man who likes the girls sees the ladies.,subjwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.38,4.59
the man who likes the girls sees the boys.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.59
the man who likes the girls sees the kings.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.59
the man who likes the ladies sees the woman.,subjwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,4.86,4.59
the man who likes the ladies sees the girl.,subjwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,4.86,4.59
the man who likes the ladies sees the boy.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.59
the man who likes the ladies sees the king.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.59
the man who likes the ladies sees the women.,subjwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,4.86,4.59
the man who likes the ladies sees the girls.,subjwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,4.86,4.59
the man who likes the ladies sees the boys.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.59
the man who likes the ladies sees the kings.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.59
the man who likes the boys sees the woman.,subjwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,m,5.17,4.59
the man who likes the boys sees the girl.,subjwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,m,5.17,4.59
the man who likes the boys sees the queen.,subjwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,m,5.17,4.59
the man who likes the boys sees the king.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,m,5.17,4.59
the man who likes the boys sees the women.,subjwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,m,5.17,4.59
the man who likes the boys sees the girls.,subjwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,m,5.17,4.59
the man who likes the boys sees the ladies.,subjwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,m,5.17,4.59
the man who likes the boys sees the kings.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,m,5.17,4.59
the man who likes the kings sees the woman.,subjwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,m,5.17,4.59
the man who likes the kings sees the girl.,subjwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,m,5.17,4.59
the man who likes the kings sees the queen.,subjwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,m,5.17,4.59
the man who likes the kings sees the boy.,subjwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,m,5.17,4.59
the man who likes the kings sees the women.,subjwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,m,5.17,4.59
the man who likes the kings sees the girls.,subjwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,m,5.17,4.59
the man who likes the kings sees the ladies.,subjwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,m,5.17,4.59
the man who likes the kings sees the boys.,subjwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,m,5.17,4.59
the man who the woman sees likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,f,5.35,4.73
the man who the woman sees likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,f,5.35,4.73
the man who the woman sees likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.35,4.73
the man who the woman sees likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.35,4.73
the man who the woman sees likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,f,5.35,4.73
the man who the woman sees likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,f,5.35,4.73
the man who the woman sees likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.35,4.73
the man who the woman sees likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.35,4.73
the man who the woman likes sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,f,5.35,4.59
the man who the woman likes sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,f,5.35,4.59
the man who the woman likes sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.35,4.59
the man who the woman likes sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.35,4.59
the man who the woman likes sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,f,5.35,4.59
the man who the woman likes sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,f,5.35,4.59
the man who the woman likes sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.35,4.59
the man who the woman likes sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.35,4.59
the man who the girl sees likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,f,5.38,4.73
the man who the girl sees likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,f,5.38,4.73
the man who the girl sees likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.38,4.73
the man who the girl sees likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.38,4.73
the man who the girl sees likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,f,5.38,4.73
the man who the girl sees likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,f,5.38,4.73
the man who the girl sees likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.38,4.73
the man who the girl sees likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.38,4.73
the man who the girl likes sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,f,5.38,4.59
the man who the girl likes sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,f,5.38,4.59
the man who the girl likes sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.38,4.59
the man who the girl likes sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,5.38,4.59
the man who the girl likes sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,f,5.38,4.59
the man who the girl likes sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,f,5.38,4.59
the man who the girl likes sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.38,4.59
the man who the girl likes sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,5.38,4.59
the man who the queen sees likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,f,4.86,4.73
the man who the queen sees likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,f,4.86,4.73
the man who the queen sees likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,4.86,4.73
the man who the queen sees likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,4.86,4.73
the man who the queen sees likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,f,4.86,4.73
the man who the queen sees likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,f,4.86,4.73
the man who the queen sees likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,4.86,4.73
the man who the queen sees likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,4.86,4.73
the man who the queen likes sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,f,4.86,4.59
the man who the queen likes sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,f,4.86,4.59
the man who the queen likes sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,4.86,4.59
the man who the queen likes sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,f,4.86,4.59
the man who the queen likes sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,f,4.86,4.59
the man who the queen likes sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,f,4.86,4.59
the man who the queen likes sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,4.86,4.59
the man who the queen likes sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,f,4.86,4.59
the man who the boy sees likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,m,5.17,4.73
the man who the boy sees likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,m,5.17,4.73
the man who the boy sees likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,m,5.17,4.73
the man who the boy sees likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,m,5.17,4.73
the man who the boy sees likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,m,5.17,4.73
the man who the boy sees likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,m,5.17,4.73
the man who the boy sees likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,m,5.17,4.73
the man who the boy sees likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,m,5.17,4.73
the man who the boy likes sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,m,5.17,4.59
the man who the boy likes sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,m,5.17,4.59
the man who the boy likes sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,m,5.17,4.59
the man who the boy likes sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,m,5.17,4.59
the man who the boy likes sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,m,5.17,4.59
the man who the boy likes sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,m,5.17,4.59
the man who the boy likes sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,m,5.17,4.59
the man who the boy likes sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,m,5.17,4.59
the man who the king sees likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,m,5.17,4.73
the man who the king sees likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,m,5.17,4.73
the man who the king sees likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,m,5.17,4.73
the man who the king sees likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,m,5.17,4.73
the man who the king sees likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,m,5.17,4.73
the man who the king sees likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,m,5.17,4.73
the man who the king sees likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,m,5.17,4.73
the man who the king sees likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,m,5.17,4.73
the man who the king likes sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,sg,m,5.17,4.59
the man who the king likes sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,sg,m,5.17,4.59
the man who the king likes sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,sg,m,5.17,4.59
the man who the king likes sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,sg,m,5.17,4.59
the man who the king likes sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,sg,m,5.17,4.59
the man who the king likes sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,sg,m,5.17,4.59
the man who the king likes sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,sg,m,5.17,4.59
the man who the king likes sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,sg,m,5.17,4.59
the man who the women see likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,5.35,4.73
the man who the women see likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.35,4.73
the man who the women see likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.73
the man who the women see likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.73
the man who the women see likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,5.35,4.73
the man who the women see likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.35,4.73
the man who the women see likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.73
the man who the women see likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.73
the man who the women like sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,5.35,4.59
the man who the women like sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.35,4.59
the man who the women like sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.59
the man who the women like sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.35,4.59
the man who the women like sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,5.35,4.59
the man who the women like sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.35,4.59
the man who the women like sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.59
the man who the women like sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.35,4.59
the man who the girls see likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,5.38,4.73
the man who the girls see likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.38,4.73
the man who the girls see likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.73
the man who the girls see likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.73
the man who the girls see likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,5.38,4.73
the man who the girls see likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.38,4.73
the man who the girls see likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.73
the man who the girls see likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.73
the man who the girls like sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,5.38,4.59
the man who the girls like sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,f,5.38,4.59
the man who the girls like sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.59
the man who the girls like sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,5.38,4.59
the man who the girls like sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,5.38,4.59
the man who the girls like sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,f,5.38,4.59
the man who the girls like sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.59
the man who the girls like sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,5.38,4.59
the man who the ladies see likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,4.86,4.73
the man who the ladies see likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,4.86,4.73
the man who the ladies see likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.73
the man who the ladies see likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.73
the man who the ladies see likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,4.86,4.73
the man who the ladies see likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,4.86,4.73
the man who the ladies see likes the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.73
the man who the ladies see likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.73
the man who the ladies like sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,f,4.86,4.59
the man who the ladies like sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,f,4.86,4.59
the man who the ladies like sees the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.59
the man who the ladies like sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,f,4.86,4.59
the man who the ladies like sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,f,4.86,4.59
the man who the ladies like sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,f,4.86,4.59
the man who the ladies like sees the boys.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.59
the man who the ladies like sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,f,4.86,4.59
the man who the boys see likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,m,5.17,4.73
the man who the boys see likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,m,5.17,4.73
the man who the boys see likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,m,5.17,4.73
the man who the boys see likes the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,m,5.17,4.73
the man who the boys see likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,m,5.17,4.73
the man who the boys see likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,m,5.17,4.73
the man who the boys see likes the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,m,5.17,4.73
the man who the boys see likes the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,m,5.17,4.73
the man who the boys like sees the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,m,5.17,4.59
the man who the boys like sees the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,m,5.17,4.59
the man who the boys like sees the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,m,5.17,4.59
the man who the boys like sees the king.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,m,5.17,4.59
the man who the boys like sees the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,m,5.17,4.59
the man who the boys like sees the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,m,5.17,4.59
the man who the boys like sees the ladies.,objwho,center_embedding,sg,m,5.82,pl,f,4.86,pl,m,5.17,4.59
the man who the boys like sees the kings.,objwho,center_embedding,sg,m,5.82,pl,m,5.17,pl,m,5.17,4.59
the man who the kings see likes the woman.,objwho,center_embedding,sg,m,5.82,sg,f,5.35,pl,m,5.17,4.73
the man who the kings see likes the girl.,objwho,center_embedding,sg,m,5.82,sg,f,5.38,pl,m,5.17,4.73
the man who the kings see likes the queen.,objwho,center_embedding,sg,m,5.82,sg,f,4.86,pl,m,5.17,4.73
the man who the kings see likes the boy.,objwho,center_embedding,sg,m,5.82,sg,m,5.17,pl,m,5.17,4.73
the man who the kings see likes the women.,objwho,center_embedding,sg,m,5.82,pl,f,5.35,pl,m,5.17,4.73
the man who the kings see likes the girls.,objwho,center_embedding,sg,m,5.82,pl,f,5.38,pl,m,5.17,4.73
